id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
1109.4.1,Section 1109 Refrigerant Pipe Installation,Piping Material,,,,,,"Piping material for Group A2, A3, B2 or B3 refrigerant located inside the building, except for machinery rooms, shall be copper pipe, brass pipe or steel pipe. Pipe joints located in areas other than the machinery room shall be welded. Self-contained listed and labeled equipment or appliances shall have piping material based on the listing requirements."
1109.4.2,Section 1109 Refrigerant Pipe Installation,Shaft Ventilation,,,,,,"Refrigerant pipe shafts with systems using Group A2, A3, B2 or B3 refrigerant shall be continuously mechanically ventilated. The shaft ventilation exhaust outlet shall comply with Section 501.3.1. Mechanically ventilated shafts shall have a minimum airflow velocity as specified in Table 1109.3.2. The shaft shall not be required to be ventilated for double-wall refrigerant pipe where the interstitial space of the double-wall pipe is vented to the outdoors."
1109.5,Section 1109 Refrigerant Pipe Installation,Refrigerant Pipe Penetrations,,,,,,"The annular space between the outside of a refrigerant pipe and the inside of a pipe sleeve or opening in a building envelope wall, floor or ceiling assembly penetrated by a refrigerant pipe shall be sealed in an approved manner with caulking material or foam sealant or closed with a gasketing system. The caulking material, foam sealant or gasketing system shall be designed for the conditions at the penetration location and shall be compatible with the pipe, sleeve and building materials in contact with the sealing materials. Refrigerant pipes penetrating fire-resistance-rated assemblies or membranes of fire-resistance-rated assemblies shall be sealed or closed in accordance with Section 714 of the International Building Code."
1109.6,Section 1109 Refrigerant Pipe Installation,Stress and Strain,,,,,,"Refrigerant piping shall be installed so as to prevent strains and stresses that exceed the structural strength of the pipe. Where necessary, provisions shall be made to protect piping from damage resulting from vibration, expansion, contraction and structural settlement."
1109.7,Section 1109 Refrigerant Pipe Installation,Condensate Control,,,,,,"Refrigerating piping and fittings that, during normal operation, will reach a surface temperature below the dew point of the surrounding air, and are located in spaces or areas where condensation has the potential to cause a safety hazard to the building occupants, structure, electrical equipment or any other equipment or appliances, shall be insulated or protected in an approved manner to prevent damage from condensation."
1109.8,Section 1109 Refrigerant Pipe Installation,Stop Valves,,,,,,Stop valves shall be installed in specified locations in accordance with Sections 1109.8.1 and 1109.8.2. Stop valves shall be supported in accordance with Section 1109.8.3 and identified in accordance with Section 1109.8.4.Exceptions: Systems that have a refrigerant pumpout function capable of storing the entire refrigerant charge in a receiver or heat exchanger.Systems that are equipped with provisions for pumping out the refrigerant using either portable or permanently installed refrigerant recovery equipment.Self-contained listed and labeled systems.
1109.8.1,Section 1109 Refrigerant Pipe Installation,Refrigerating Systems Containing More Than 6.6 Pounds (3.0 kg) of Refrigerant,,,,,,"Stop valves shall be installed in the following locations on refrigerating systems containing more than 6.6 pounds (3.0 kg) of refrigerant:The suction inlet of each compressor, compressor unit or condensing unit.The discharge outlet of each compressor, compressor unit or condensing unit.The outlet of each liquid receiver."
1109.8.2,Section 1109 Refrigerant Pipe Installation,Refrigerating Systems Containing More Than 100 Pounds (45 kg) of Refrigerant,,,,,,"In addition to stop valves required by Section 1109.8.1, systems containing more than 100 pounds (45 kg) of refrigerant shall have stop valves installed in the following locations:Each inlet of each liquid receiver.Each inlet and each outlet of each condenser where more than one condenser is used in parallel.Exceptions: Stop valves shall not be required at the inlet of a receiver in a condensing unit nor at the inlet of a receiver that is an integral part of the condenser.Systems utilizing nonpositive displacement compressors."
1109.8.3,Section 1109 Refrigerant Pipe Installation,Stop Valve Support,,,,,,Stop valves shall be supported to prevent detrimental stress and strain on the refrigerant piping system. The piping system shall not be utilized to support stop valves on copper tubing or aluminum tubing 1 inch (25.4 mm) outside diameter or larger.
1109.8.4,Section 1109 Refrigerant Pipe Installation,Identification,,,,,,"Stop valves shall be identified where their intended purpose is not obvious. Where valves are identified by a numbering or lettering system, legend(s) or key(s) for the valve identification shall be located in the room containing the indoor refrigeration equipment. The minimum height of lettering of the identification label shall be 1/2 inch (12.7 mm)."
1110.1,Section 1110 Refrigeration Piping System Test,General,,,,,,"Refrigerant piping systems, other than R-717 (ammonia) refrigeration systems, that are erected in the field shall be pressure tested for strength and leak tested for tightness, in accordance with the requirements of this section, after installation and before being placed in operation. Tests shall include both the high- and low-pressure sides of each system.Exception: Listed and labeled equipment, including compressors, condensers, vessels, evaporators, gas bulk storage tanks, safety devices, pressure gauges and control mechanisms, shall not be required to be tested."
1110.2,Section 1110 Refrigeration Piping System Test,Exposure of Refrigerant Piping System,,,,,,Refrigerant pipe and joints installed in the field shall be exposed for visual inspection and testing prior to being covered or enclosed.
1110.3,Section 1110 Refrigeration Piping System Test,Test Gases,,,,,,"The medium used for pressure testing the refrigerant system shall be one of the following inert gases: oxygen-free nitrogen, helium or argon. For R-744 refrigerant systems, carbon dioxide shall be allowed as the test medium. For R-718 refrigerant systems, water shall be allowed as the test medium. Oxygen, air, combustible gases and mixtures containing such gases shall not be used as a test medium. Systems erected on the premises with tubing not exceeding 5/8 inch (15.9 mm) outside diameter shall be allowed to use the refrigerant identified on the nameplate label or marking as the test medium."
1110.4,Section 1110 Refrigeration Piping System Test,Test Apparatus,,,,,,The means used to pressurize the refrigerant piping system shall have on its outlet side a test pressure measuring device and either a pressure-limiting device or a pressure-reducing device. The test pressure measuring device shall have an accuracy of ±3 percent or less of the test pressure and shall have a resolution of 5 percent or less of the test pressure.
1110.5,Section 1110 Refrigeration Piping System Test,Piping System Pressure Test and Leak Test,,,,,,"The refrigerant piping system shall be tested as a whole or separate tests shall be conducted for the low-pressure side and high-pressure side of the piping system. The refrigerant piping system shall be tested in accordance with both of the following methods:The system shall be pressurized for a period of not less than 60 minutes to not less than the lower of the design pressures or the setting of the pressure relief device(s). The design pressures for testing shall be the pressure listed on the label nameplate of the condensing unit, compressor, compressor unit, pressure vessel or other system component with a nameplate. Additional test gas shall not be added to the system after the start of the pressure test. The system shall not show loss of pressure on the test pressure measuring device during the pressure test. Where using refrigerant as a test medium in accordance with Section 1110.3, the test pressure shall be not less than the saturation dew point pressure at 77°F (25°C).A vacuum of 500 microns shall be achieved. After achieving a vacuum, the system shall be isolated from the vacuum pump. The system pressure shall not rise above 1,500 microns for a period of not less than 10 minutes."
1110.5.1,Section 1110 Refrigeration Piping System Test,Joints and Refrigerant-Containing Parts in Air Ducts,,,,,,Joints and all refrigerant-containing parts of a refrigerating system located in an air duct of an air-conditioning system that conveys conditioned air to and from human-occupied spaces shall be tested at a pressure of 150 percent of the higher of the design pressure or pressure relief device setting.
1110.5.2,Section 1110 Refrigeration Piping System Test,Limited Charge Systems,,,,,,"Limited charge systems with a pressure relief device, erected on the premises, shall be tested at a pressure not less than one and one-half times the pressure setting of the relief device. Listed and labeled limited charge systems shall be tested at the equipment or appliance design pressure."
1110.6,Section 1110 Refrigeration Piping System Test,Booster Compressor,,,,,,"Where a compressor protected by a pressure relief device is used as a booster to obtain an intermediate pressure, and such compressor discharges into the suction side of another compressor, the booster compressor shall be considered to be a part of the low-pressure side of the system."
1110.7,Section 1110 Refrigeration Piping System Test,Centrifugal/Nonpositive Displacement Compressors,,,,,,"Where testing systems using centrifugal or other nonpositive displacement compressors, the entire system shall be considered to be the low-pressure side for test purposes."
1110.8,Section 1110 Refrigeration Piping System Test,Contractor or Engineer Declaration,,,,,,"The installing contractor or registered design professional of record shall issue a certificate of test to the code official for all systems containing 55 pounds (25 kg) or more of refrigerant. The certificate shall give the test date, name of the refrigerant, test medium and the field test pressure applied to the high-pressure side and the low-pressure side of the system. The certification of test shall be signed by the installing contractor or registered design professional and shall be made part of the public record."
1111.1,[F] Section 1111 Periodic Testing,Testing Required,,,,,,The following emergency devices and systems shall be periodically tested in accordance with the manufacturer's instructions and as required by the code official:Treatment and flaring systems.Valves and appurtenances necessary to the operation of emergency refrigeration control boxes.Fans and associated equipment intended to operate emergency ventilation systems.Detection and alarm systems.
